SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj8_id,obj9_id,obj10_id,obj11_id,obj12_id,obj13_id,obj14_id,obj15_id,obj16_id,obj17_id,obj18_id,obj19_id,obj20_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist,obj8_dist,obj9_dist,obj10_dist,obj11_dist,obj12_dist,obj13_dist,obj14_dist,obj15_dist,obj16_dist,obj17_dist,obj18_dist,obj19_dist,obj20_dist
297,Fenelon Street Playground,42.30318813000005,-71.07961326399996,3,C32037,C32111,C32030,B32028,B32029,C32043,C32099,C32110,C32027,B32031,C32038,C32041,E32009,B32022,C32102,B32027,C32055,C32066,C32094,C32108,0.08685357196814082,0.0985501746993349,0.45490719804823093,0.5172529838493193,0.8806948178752259,1.1243591008976324,1.197731507341667,1.2016241826980953,1.2540235960172768,1.2867151842585054,1.5456850644802955,1.5882940396078715,1.5924733890684095,1.6282978448933931,1.6889359589021604,1.8159738154893283,1.871884812548778,1.874138478136445,2.022287363139183,2.0730512352308064
298,Stanley-Bellevue Park,42.31130988550007,-71.06791538399995,2,B32031,B32029,B32028,C32033,C32037,C32111,C32108,B32022,C32041,C32064,C32030,C32015,C32022,C32013,C32027,C32090,E32009,B32027,C32066,B32023,0.4210350962021109,0.4250744591587347,1.110714949963331,1.1339555484011181,1.2028238514012515,1.2084329301617562,1.3821643537866675,1.387935892650316,1.4013782717593155,1.5278901466102208,1.651380528566934,1.6516825329383804,1.6741569946190298,1.6778367216321979,1.9851344053463318,2.011947599028762,2.024074323408151,2.056941533437519,2.1950036901445773,2.215354852157568
299,Allandale Woods ROW,42.29766986450005,-71.13384382199996,0,C32048,C32047,C32059,C32046,C32089,E32010,D32052,E32001,C32085,C32105,D32040,C32079,C32086,E32005,D32041,C32087,E32003,C32094,C32106,C32099,1.146938949209475,1.2244610134510077,1.2264718058707125,1.2891503044604609,1.464632533370055,1.6416020478751467,1.7314306142541789,1.9406535507486242,2.019233337571001,2.348055356014642,2.3482522802495107,2.466886817265824,2.512137838581626,2.582810114677758,3.2035587753867083,3.278847377409912,3.284663394310417,3.322582367096424,3.442444827251095,3.462735465421246
300,St Helena's Park,42.34006191800003,-71.06694604949996,3,D32002,C32093,C32061,C32035,C32006,C32000,C32057,C32060,C32025,C32053,A32009,C32009,C32077,D32048,D32043,C32005,D32049,C32003,D32059,C32004,0.21457649800861472,0.23139015750635647,0.40187795082263267,0.547162380734303,0.5901601771490761,0.6127346608669118,0.6154963394525187,0.6442599696110407,0.7068939369427928,0.7869275799518585,0.8102749403627809,0.8854793036793636,0.9252718004208794,0.9334792010117272,1.1019980282079251,1.1202656473329724,1.1267893838885528,1.173410475733715,1.1831717407121658,1.1938285606482575
301,Theresa Hynes Park,42.344328307500064,-71.15456860099997,1,D32033,D32028,D32029,D32054,B32035,D32031,D32034,D32001,A32045,A32001,A32017,D32035,A32005,A32012,A32040,A32002,A32019,A32011,A32052,A32006,0.4888559134736002,0.5974929550129657,0.6592262173494994,0.7564512995335937,1.0064837569066378,1.1634159779517457,1.2439631698180655,1.5613989718839199,1.6964497217666992,1.7028538189127265,1.8381027346344279,2.0471763500713664,2.3338444361262836,2.641941783226407,2.7483400483096907,2.999854142202976,3.0756673099772454,3.2427673989474233,3.599930897274021,3.685594361739156
302,Ernst Chery Jr. Playground,42.27425927100006,-71.09909795549996,2,C32044,Z32999,C32050,C32045,C32092,C32105,C32079,C32103,C32094,E32014,C32106,C32043,C32099,C32110,C32055,E32013,C32048,C32046,C32047,C32089,0.4233104159274206,0.47186306040270365,0.5743952039581245,0.8186705309938734,1.4473220088847534,1.5328013668503553,1.533105744019564,1.6080130034109066,1.6360252798457182,1.6486287466622374,1.774988410563195,2.4442877987034954,2.581175918396773,2.6336298122037936,2.708141939848621,2.7148610812262026,2.7223705713342894,2.7329362247669016,2.74384615741313,2.7760518581740548
303,Millennium Park II,42.28297040900006,-71.18934161249996,0,C32087,C32086,C32085,C32059,C32046,C32047,C32048,C32079,C32106,C32104,E32013,C32089,E32014,E32010,C32105,D32052,B32035,E32001,D32033,D32040,2.089831476827978,2.5219537070563605,2.8713313437953936,4.240327662454053,4.93914777728206,4.984278335339787,5.614593535211281,5.868737570653481,5.879985619301653,6.021136427162166,6.094715559973867,6.116164063380286,6.36448458545536,6.408919914581398,6.455306123326696,6.502758617319192,6.569437426264762,6.6650868741295985,6.988133527526264,7.134814764589714
304,North Point Park,42.36857711250005,-71.06887003349996,2,D32022,A32025,A32023,D32021,D32038,D32020,D32000,A32053,D32016,A32022,D32010,B32032,D32039,B32061,D32009,D32060,D32036,D32024,B32008,D32057,0.4305850649111555,0.45995401052388085,0.573844203752551,0.6861722380940846,0.7258044673566125,0.7759015612312908,0.8209119542628143,0.8340333802924358,0.8370383399560911,1.1093803686407493,1.1783961049909646,1.1853985566050702,1.203380857297109,1.2389051201340135,1.2629831100268578,1.2727582363902221,1.3349644040872786,1.3461177626997312,1.3769163340034765,1.3780266108307184
305,Bremen Street Park I,42.37533288900005,-71.03027364249996,5,A32032,A32051,A32049,A32044,A32041,A32031,A32036,A32030,A32033,A32057,A32050,A32028,D32023,A32039,D32006,D32039,B32004,A32035,D32010,D32021,0.001147378890145518,0.12356165668128824,0.21212481580744755,0.47870279238732694,0.49914210126126446,0.5136850822855985,0.534355148161476,0.5861785425984565,0.8118407218931314,0.8801032333034998,0.9757759637289731,0.9940635346344637,1.3450794495300906,1.4799959725699214,1.645309704098898,1.6722838619384004,1.8671393421933131,1.889371237857228,2.067209303956419,2.1149280957516265
306,South Bank Park,42.36729671500007,-71.06162684699996,5,A32053,D32022,A32025,D32021,D32010,D32009,D32000,B32032,D32038,D32057,D32006,A32023,D32020,D32039,B32008,B32061,B32004,D32016,B32056,A32013,0.17654823130150418,0.24375229840027068,0.25906001476017626,0.4034908292638894,0.49795024871871724,0.6795206193982565,0.7080817249676922,0.7157236240864379,0.7286796487009308,0.7287328672422154,0.7779189767909823,0.7870960760179206,0.8142184435205956,0.8259321025551148,0.8379956146627373,0.8731793900950574,1.0091078046953015,1.0320206674504948,1.074165576505433,1.1053960341734086
307,Lincoln Street Green,42.35273134500005,-71.05748120099997,6,A32042,A32010,D32015,A32026,D32019,D32043,D32014,B32056,B32008,B32061,D32008,A32013,D32011,C32036,D32048,B32032,D32042,D32009,C32025,D32057,0.04659388906335294,0.14569034742661255,0.18852163949518544,0.38054070611824586,0.399392163885435,0.49915382285989496,0.5208268332060412,0.5443042530265151,0.6713144173235865,0.7047327562038115,0.7107171905471759,0.7151116279436089,0.7154678109130059,0.7379031395994845,0.7832509058550833,0.798710314957502,0.8263670158205291,0.8372948446926044,0.8657515689728238,0.8835693051457288
308,Chinatown Park,42.35132931950005,-71.05910085749997,6,D32015,A32042,D32043,A32010,D32019,D32014,A32026,D32048,B32056,D32011,C32025,C32057,D32042,B32061,C32009,B32008,C32035,C32053,A32013,B32032,0.0035470461911808098,0.1720936943974216,0.20758500136342897,0.22963851136056618,0.2609655662202624,0.47601225724095275,0.5076520040679149,0.5100099468242059,0.5353401094562092,0.5366454492286655,0.5593660418747946,0.6521670044524523,0.6687229719496508,0.7109534793777438,0.7229778151850093,0.733314553246435,0.7529105536760269,0.8176930977733068,0.8305116452091931,0.832277902616017
309,Armenian Heritage Park,42.36089310550005,-71.05323270299996,8,D32057,B32004,A32013,D32010,D32009,D32006,B32008,D32008,B32032,A32053,A32026,B32061,B32056,A32042,C32036,A32010,D32000,A32025,D32014,D32022,0.14543257592673814,0.21638138971660198,0.29479930986036085,0.30009732170562314,0.3351055252820642,0.3632080146612483,0.4007611922470829,0.44588518773235997,0.5310140424944725,0.644973893241328,0.6692543503868748,0.6977931741661861,0.815081415014357,0.9018928933679862,0.9326864084405099,0.9639266850833931,0.9729106570036199,1.0375157855304995,1.0390611154500096,1.0654674288161625
310,Endicott Triangle,42.36370417800006,-71.05740882949996,5,D32010,A32053,D32009,D32057,B32032,B32008,D32006,A32025,D32022,B32061,B32004,D32000,A32013,B32056,D32008,D32021,A32026,D32014,D32039,D32016,0.1355186497160985,0.18463006152814648,0.35541225262225584,0.3650127596775265,0.4680795157650286,0.522008531519482,0.5303788651121418,0.5942864890736038,0.6194592334771404,0.6606595313913761,0.6664287723222326,0.6994968855104908,0.739675762425027,0.8494502636976556,0.9015602347538736,0.9241885384058285,1.0510840475277283,1.0805417536190043,1.1659034337307106,1.1748268124441832
311,Dewey Square Parks,42.354102702000034,-71.05353594749997,7,A32026,A32042,A32010,D32008,C32036,A32013,D32015,A32000,C32034,D32019,B32004,B32008,B32056,D32057,D32014,D32043,B32007,D32009,B32061,C32107,0.014324907299768501,0.09777500568646565,0.11252854686885402,0.2531706131935087,0.3348158521925687,0.33927148864478485,0.3842268322351437,0.6015578624285735,0.603120626466523,0.6035719516771058,0.6080757824893572,0.6120110144608542,0.6419189861764065,0.6752098591271941,0.6808072773368262,0.6918878369583913,0.7011027090184867,0.7421693778767929,0.7611517686554083,0.7643635455863054
312,Federal Reserve Bank Harborwalk,42.351856253500046,-71.05245839899996,4,A32010,A32026,C32036,A32042,C32034,D32015,D32008,A32000,B32007,C32107,A32013,D32018,D32043,C32024,D32019,B32008,C32009,B32056,B32004,B32014,0.24542804657378242,0.2826684997990524,0.35012896085737866,0.35540064908452995,0.5416248332670365,0.5493605165574154,0.562947478792342,0.6433750867045086,0.651931159063113,0.659681591107257,0.6606356977008401,0.7309380150827551,0.8083385288401314,0.8183828575290379,0.8278718082119678,0.8669534274851473,0.9155068649168322,0.9207971741008703,0.9267509090780044,0.9463055251412807
313,Tufts Wharf Harborwalk,42.35341453800004,-71.05153805899997,6,A32026,C32036,A32010,D32008,A32042,A32013,C32034,A32000,B32007,D32015,C32107,B32004,B32008,D32018,D32057,D32009,D32019,B32056,D32043,B32014,0.16651843115949314,0.2531230520711962,0.31391859224107155,0.3584994297068017,0.3815843175509692,0.47156188816928307,0.5099013912536736,0.5428384586113003,0.6136769019275758,0.6413827355528613,0.6532528518341568,0.7247140783802708,0.7561378092515639,0.7737502114293446,0.8156197647489457,0.8797820993855454,0.8882170315238953,0.8921893020232843,0.9304024820435598,0.943941708784383
314,Russia Wharf Harborwalk,42.35276321050006,-71.05203145449997,5,A32026,A32010,C32036,A32042,D32008,C32034,A32013,A32000,D32015,B32007,C32107,D32018,B32008,B32004,D32019,D32043,D32057,B32056,C32024,D32009,0.21435552997031068,0.27605566021556455,0.30178131597303465,0.35894613925024704,0.47026522298454687,0.5279651067153105,0.5734357274370772,0.5994943282159408,0.6025178222555084,0.6366588747203314,0.6641554866328858,0.7734075648469262,0.8116927968780683,0.8350605213290511,0.8604212769892208,0.8841455541603865,0.9003425138717788,0.9015287390380707,0.9327457959066726,0.9471724036895574
315,North End Park,42.36237307850007,-71.05613579849995,9,D32010,D32057,D32009,A32053,B32008,B32032,B32004,D32006,A32013,B32061,D32008,A32025,D32000,D32022,B32056,A32026,A32042,D32014,D32021,A32010,0.014269981989413334,0.10249852812904996,0.21216432180180084,0.26872625984839205,0.36003873616329685,0.3740980025621468,0.3937231201679916,0.39707864877037297,0.45895966231877594,0.5711384952236178,0.6179375415411101,0.6510115994781989,0.670673747197636,0.6786507757377411,0.7459943034177283,0.7913483271758966,0.9705808180522016,0.9804875794973904,1.0084920282642236,1.0500517883301994
316,Wharf District Park,42.35876719350003,-71.05195047549998,10,D32008,A32013,B32004,D32057,A32026,D32010,D32009,D32006,B32008,C32036,B32032,A32042,A32010,A32000,A32053,C32034,B32061,B32007,B32056,D32015,0.012118954130071646,0.016518981026043676,0.139627813236485,0.18037481426481686,0.27351233527942276,0.34967475495832623,0.36682606263135425,0.37217616730290837,0.4155319959006863,0.45389439973445606,0.5593565606044707,0.598044476720088,0.6110814352184241,0.6377697055141605,0.6945424518757913,0.7145682650733115,0.7189840742521064,0.7931476269064653,0.816303282454483,0.8870564977624387
317,McGann Park,42.26418559250004,-71.12774285949996,0,C32106,E32013,C32104,E32014,C32079,C32046,C32047,C32059,Z32999,C32105,C32045,C32044,C32048,C32086,C32050,C32085,C32087,C32089,C32094,C32092,0.785051914643877,0.8735976580002462,0.936063754811232,1.05529879327521,1.8057562290359062,2.3976987185153233,2.4824223571382196,2.511996478794655,2.542213202316585,2.7737069050621455,2.807511402842616,2.9968947065267186,3.1512058597679595,3.152765857320595,3.1612290899279,3.199574116615182,3.259280295479985,3.614755424063559,3.808914300090279,3.8419215272275813
318,Bay Village Garden,42.34913754400006,-71.06836146649997,7,D32048,D32011,D32042,D32049,D32007,C32000,D32013,D32043,C32025,C32057,D32019,C32003,D32005,D32014,D32024,C32035,D32015,D32017,D32045,C32077,0.2318710976961379,0.2746421530641048,0.29599293829457185,0.331991859845105,0.36222632625323564,0.42280356847368405,0.45703463566130464,0.5120704011436539,0.5520468038090064,0.5678109975076565,0.5869747849450214,0.6822772363670151,0.7437712359855317,0.7627551688960248,0.7722755662095571,0.7765108503880452,0.7766559577030852,0.7962193550233426,0.8000224557561675,0.8244184175269302
319,Bussey Brook Meadow II,42.29961928500006,-71.11574282149996,2,E32010,C32089,D32052,C32048,D32040,E32001,E32005,C32105,C32047,C32046,C32099,D32041,C32102,C32094,C32027,E32004,C32059,C32079,C32043,E32003,0.09386214582688351,0.32728318582688026,0.6488819354474142,0.8122854201076215,0.9198308531456243,0.9807430971697432,1.3078766927219174,1.5656383866123937,1.6283290272252375,1.719213265371052,1.9416747344972445,2.051975064006368,2.0535352739910047,2.054130844698093,2.149313446258436,2.178872357751209,2.191411068399162,2.2436737268689964,2.3733836304136786,2.4283892159732337
320,Franklin Park II,42.30412288350004,-71.09119691499995,2,C32030,C32027,C32099,C32037,C32102,C32111,B32028,C32043,D32040,E32004,E32005,B32027,C32110,D32041,B32029,E32011,C32094,B32022,E32010,B32023,0.20864944752298062,0.41162129484347726,0.5918527688230144,0.6944534931997495,0.6961556145058646,0.7610796682995496,0.8122622503431187,0.8270239633243216,1.0436050585613812,1.0998807103139157,1.133655926470769,1.1899739313786728,1.3616290023075635,1.4328845660565928,1.4382014914388566,1.4544968539089274,1.537661548998616,1.5802402799862347,1.6830406684795793,1.6968075943754504
321,Brian Honan Park,42.34434003600006,-71.14023932399996,2,D32034,D32054,A32017,D32028,D32035,A32001,D32033,B32035,A32045,D32001,A32012,D32029,A32002,A32005,A32040,D32031,A32019,A32011,A32056,A32003,0.3935125163041379,0.48674573973390245,0.7650739738381335,0.9448106063299374,0.9472488302358615,0.9721334913868297,0.9764648745253071,1.2294521442255948,1.3116541674421927,1.4958891741508196,1.5531921887091267,1.6876202913999354,1.8668592972944629,1.8675819425367903,1.9610018810846395,2.2271066513234845,2.384068407471611,2.4537298153088782,2.5819767453897757,2.655988141303513
322,Allandale Woods II,42.29991383250004,-71.13413935299997,0,C32048,C32047,C32059,C32046,C32089,E32010,D32052,E32001,C32085,D32040,E32005,C32105,C32079,C32086,D32041,E32003,E32004,C32102,C32094,C32087,1.1927223211104634,1.3243092108457255,1.3299058896609517,1.390623844474572,1.4318492244402168,1.5571800688072286,1.5628321851011477,1.7188282343544687,2.0672808836703913,2.2133198782259957,2.390913931280288,2.4082567423676062,2.558447268698412,2.569193039252034,2.959775076540932,2.9818242719021173,3.2874973085096153,3.3192595855227247,3.3222601616147887,3.342581397977312
323,Mattahunt Woods II,42.27376549250005,-71.10510270149996,0,Z32999,C32044,C32050,C32079,C32045,E32014,C32105,C32106,C32092,C32094,C32103,C32046,C32047,E32013,C32048,C32089,C32104,C32043,C32099,C32059,0.6404048629354743,0.8343009370425177,0.9539646651147106,0.9633294319844985,1.0309820208112643,1.1627077713324798,1.202651728714883,1.2510772746347374,1.684985135340431,1.7509793822099378,2.013398486406183,2.1955009998633463,2.2152026121759185,2.2420928659756423,2.2971130911248068,2.4482218283888555,2.449754563980402,2.636926014590532,2.681749505798488,2.8015885461014842
324,BPL Courtyard,42.34942457900007,-71.07791367399997,8,D32005,D32046,D32045,C32003,C32008,C32007,D32013,D32049,C32077,D32007,B32018,D32017,C32000,C32060,D32042,A32009,B32005,D32011,D32024,C32004,0.05093280342080903,0.1101121859116053,0.15060455600850894,0.1662960776520953,0.3581327194593579,0.3737989115355654,0.4110572896405828,0.4351651802286625,0.5152679760821559,0.6654395324182587,0.7507277805730592,0.7753281646847905,0.795691772460029,0.8046475967538398,0.8606219679063642,0.8838490528199195,0.8945232291897691,0.9613320539558005,0.9722259274400283,0.9806358449527184
325,Sharon's Park,42.321472658500056,-71.05517102749997,2,C32064,C32013,C32090,C32052,C32022,C32033,C32015,B32031,C32016,C32014,B32029,C32029,C32108,C32061,C32017,B32022,C32093,C32053,C32006,C32005,0.15440748503984278,0.30941695800432134,0.814183241021444,1.01402234928488,1.0455133427573189,1.2037539311604881,1.6662316905996144,1.6868579188058423,1.73775135383642,1.8174065313750902,1.9258561436046295,1.9631051011959306,1.9673765864609047,1.9957543485724383,2.0407710243588655,2.2304743441417534,2.2712129135514862,2.391913957629122,2.4101737542895445,2.436154467726429
326,Mattahunt Woods I,42.273317614000064,-71.10442702699996,0,Z32999,C32044,C32050,C32045,C32079,E32014,C32106,C32105,C32092,C32094,C32103,E32013,C32046,C32047,C32104,C32048,C32089,C32043,C32099,C32110,0.5862395365021358,0.7496460538345026,0.8521045654090896,0.9720699638386084,1.0858130845343092,1.1133178671962836,1.221564736527428,1.3087476523580759,1.5963919112250728,1.6980021659373152,1.9207527352802576,2.1909879925830675,2.3320811098278917,2.35270793776358,2.399199563772041,2.424186813216367,2.5601006293568047,2.563565595280375,2.640479046120335,2.8348433547766505
