,SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj8_id,obj9_id,obj10_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist,obj8_dist,obj9_dist,obj10_dist,Weighted Roundtrip Ratio,Daily Roundtrips
350,351,Jamaica Pond Park,42.31758780800004,-71.12020020049994,0,E32003,E32001,E32007,D32052,E32005,D32041,D32040,E32012,E32006,E32004,0.5702610564330384,0.6408669982697738,0.8792235511671828,0.9326440838286318,0.9788593205147984,1.0153788935690784,1.2637306454336734,1.2649773880793835,1.3802471790152069,1.5019210798711873,0.0,0.0
351,352,Charlesgate II,42.34856313150004,-71.09170562199995,3,B32018,B32010,B32037,B32034,B32005,D32032,B32058,C32008,B32020,C32007,0.3081288866008857,0.3616630796808758,0.3638086320347003,0.5019531753571141,0.5049729317239087,0.6275660217316797,0.6589395010118103,0.7018806466578923,0.7181168316930633,0.8027550798886589,0.033987987218334105,7.433996383363458
352,353,Agassiz Road,42.34320252950005,-71.09293905499996,3,B32034,B32062,B32005,Z32997,B32018,B32020,B32006,B32021,B32010,B32015,0.2924570861917844,0.4516136792275784,0.4680943208281841,0.5174213728718395,0.5919137530233721,0.5922996471191359,0.6108860370059481,0.6241396958988606,0.6491694401653471,0.6585017669622757,0.037323631479961046,8.576853526220608
353,354,Columbia Road Park,42.32084707900003,-71.05611653399995,2,C32064,C32013,C32090,C32022,C32052,C32033,B32031,C32015,B32029,C32016,0.1996624459034922,0.3939703522835658,0.8953526985868518,1.0574051549945431,1.122880107957557,1.1402344140528389,1.606258959619262,1.64828318999242,1.8472632866900784,1.851420573293647,0.10412332457965275,1.8402652200120544
354,355,Boylston Street I,42.345853926000046,-71.09427461449994,5,B32034,B32010,B32037,B32020,B32058,B32018,B32015,D32032,B32005,B32006,0.1881295115413708,0.3668432445370973,0.4241105661172477,0.4501750578660087,0.4601163805591216,0.5498636565641297,0.6145635357005232,0.6335587526610801,0.6832909233081054,0.7198712769075158,0.03356924277189144,8.351416515973467
355,356,Boylston Street II,42.34685383000007,-71.09143116549996,5,B32018,B32010,B32034,B32037,B32005,B32058,B32020,C32008,D32032,C32007,0.2111216311715617,0.3646995494731624,0.3683021210933688,0.4111788080500437,0.4446967581359813,0.5444744503129817,0.587245163282268,0.6062192020034693,0.6584685061863987,0.7055363446312434,0.036330259499742036,14.816154309825176
356,357,The Fenway II,42.34438769800008,-71.09670643699997,7,B32015,B32018,B32006,B32020,B32005,B32034,A32004,B32003,A32008,B32010,0.1231751568494523,0.2903452652043446,0.3001605867848791,0.3805449919178035,0.4462464058898875,0.4796867254526053,0.4977693687052502,0.5352539676074077,0.5407803860190028,0.5581467413128203,0.02969135063406063,14.350210970464108
357,358,Park Drive I,42.34292094950007,-71.09817352549996,10,B32006,B32015,B32034,B32020,B32021,B32003,B32010,B32033,Z32997,B32058,0.0706807870089805,0.1140179054415662,0.1677255438566447,0.347656057236842,0.384668950979112,0.4207119052272635,0.4215788993161707,0.437239432169798,0.4579756838749944,0.4788084433662539,0.03054897413923473,12.236889692585882
358,359,Park Drive II,42.34443701050003,-71.10349172449997,8,B32015,A32008,B32020,B32006,B32060,B32058,B32034,D32032,A32003,A32004,0.0317278595863825,0.1034676221656725,0.2853241613407682,0.30088438248974,0.3662419689811339,0.3930490560765801,0.4313445124138647,0.4889026407050514,0.5267712193947554,0.5405632944550534,0.03547430980750357,12.617842073538261
359,360,Fire Alarm House Grounds,42.344177004000045,-71.09123357949997,4,B32005,B32018,B32034,B32062,Z32997,B32010,C32063,B32037,B32020,B32058,0.4216952745471674,0.4578216954511592,0.4782980603103079,0.4992066590523304,0.5867662452398985,0.6521351542303463,0.689474621369419,0.709984308898707,0.7738466714891267,0.7872377427927699,0.03398377445067287,10.825798673899927
360,361,Riverway II,42.34189914850003,-71.10654920749997,8,B32015,A32056,A32004,A32008,B32020,B32006,B32058,B32034,B32060,B32003,0.0537082219839664,0.2802850828684779,0.2935361735864235,0.2988099862643502,0.3009870054981192,0.3736621427141305,0.4409242765550974,0.4739666849551999,0.5494210141917771,0.5660467726667039,0.027468640991451344,9.57383966244724
361,362,Riverway V,42.33822694050005,-71.11038394499994,2,A32056,A32004,B32013,B32003,B32036,B32006,B32015,B32063,B32033,A32008,0.0987894960264734,0.3092251071355637,0.5931645504127463,0.6008490126659505,0.6141225562565943,0.8014856007377592,0.831191916195419,0.8698132474218966,0.93518756045411,0.9996512512138976,0.012991259884654183,1.053646775165756
362,363,Commonwealth Avenue Mall I,42.35132673400005,-71.08156947149996,10,D32045,D32007,C32008,D32046,D32013,B32018,D32005,D32017,D32024,D32042,0.0930477893294628,0.1882903725834186,0.1895314194810194,0.1895979820918635,0.2009702783309955,0.2090945092268712,0.2122583495742188,0.2154640121978197,0.2995221153657614,0.3673296712854191,0.04370521598538765,24.807715491259767
363,364,Centre Street II,42.297353884000046,-71.13145869649998,0,C32048,C32047,C32089,C32059,C32046,E32010,D32052,E32001,C32085,D32040,0.9162171653639222,1.1447538533186563,1.161060281180304,1.1803457251208689,1.2111069103465968,1.3302343086807964,1.4723798420791705,1.712053812392178,2.0351171434176387,2.063756819417919,0.0,0.0
364,365,Centre Street I,42.30367057400005,-71.12590526449998,0,E32001,D32052,E32010,C32048,C32089,D32040,E32005,C32047,C32046,C32059,0.5333594664625239,0.5788804849846284,0.9133108816879278,0.9237908135656214,1.0402049417310306,1.1915318314462686,1.2181787276170766,1.237661302118258,1.3181072033689083,1.4298765326628544,0.0,0.0
365,366,Centre Street IV,42.298651600000056,-71.13024995749996,0,C32048,C32089,E32010,C32047,D32052,C32059,C32046,E32001,D32040,E32005,0.9578703597566548,1.0918949367521422,1.144355315482571,1.18344329933782,1.213174709794286,1.2522249045060778,1.253350475554134,1.4382420177308664,1.8275566581679523,2.066385327447581,0.0,0.0
366,367,Reserved Channel Harborwalk,42.339961701500044,-71.03889174649996,3,C32091,C32017,C32021,C32028,C32016,C32020,C32032,C32029,D32018,B32014,0.0953572909786942,0.2794922124718776,0.4843091222283991,0.5111636355373959,0.530537097541453,0.682612836422645,0.7106920444679846,0.7763741841953405,0.8501876992632174,0.8581545346685597,0.041957779808345586,2.698613622664252
367,368,Tunnel Harborwalk,42.348369854000055,-71.03369009799997,2,C32032,C32021,C32020,B32014,C32091,C32107,C32028,B32007,D32018,C32034,0.3005961075078497,0.4095993826023311,0.5560968561405878,0.6360387630590225,0.8653142740451464,0.9063184367572868,0.9106208180798662,0.926820454413636,0.9377769796180144,1.0329040712231017,0.0457968358956024,2.470765521398431
368,369,Aquarium Harborwalk II,42.35834291450007,-71.05023684349996,5,D32008,A32013,B32004,A32026,D32057,C32036,D32006,B32008,D32009,D32010,0.1248320867086951,0.155833671227238,0.2197152460216126,0.4630985442641253,0.4770146000237175,0.5844803274578566,0.6023565672950864,0.6047352670144298,0.632488973158661,0.6771896552886055,0.038302820130419836,7.3767329716696715
369,370,India Wharf Harborwalk,42.35783451650008,-71.04981816549997,6,D32008,A32013,B32004,A32026,C32036,D32057,A32000,B32008,D32006,D32009,0.0810082853305185,0.1578169082520697,0.243164806733359,0.4092102001819541,0.4778519390406874,0.4959510559141057,0.6079902386049328,0.6129725496437438,0.623320332649645,0.6471631759385675,0.033959071724526835,8.746835443037961
370,371,Rowe's Wharf Harborwalk,42.35659344650003,-71.04978829199996,5,D32008,A32013,A32026,C32036,B32004,A32000,D32057,C32034,A32010,A32042,0.0163511075542884,0.1796466397920975,0.2467321995428443,0.3147450536492807,0.3464724605461828,0.5000325886714359,0.5590656783182848,0.5711397234900751,0.5723645078515582,0.5839867389681301,0.03335348869963885,8.279083785412887
371,372,400R Atlantic Avenue Harborwalk,42.35552166800005,-71.05004313899994,4,D32008,A32026,C32036,A32013,A32000,B32004,C32034,A32010,A32042,B32007,0.1707558800024128,0.2596204441308352,0.2882167703108657,0.3269547358289249,0.5053121950569536,0.5273710755829298,0.5534623103342433,0.5662655068221482,0.5906007964251595,0.6388133945681335,0.027385204741937084,5.101868595539468
372,373,408 Atlantic Avenue Harborwalk,42.35517944650008,-71.05023482999997,4,D32008,A32026,C32036,A32013,A32000,A32010,C32034,A32042,B32004,B32007,0.2036749027037246,0.2362523641221216,0.2699324335293872,0.3519773696689504,0.5047166340338146,0.5316736523379433,0.5385304322501664,0.5609531181822928,0.5657829699620691,0.6277186104823167,0.027385204741937084,5.101868595539468
373,374,Independence Wharf Harborwalk,42.35417681950005,-71.05123671899995,6,A32026,C32036,D32008,A32013,A32010,A32042,C32034,A32000,B32007,B32004,0.132828707420211,0.2480385956914567,0.2916547480121926,0.4006419684799385,0.4034092204129643,0.447348678072264,0.5102226266907365,0.5275563696549075,0.6132304900344543,0.6564084795775863,0.022418168175752512,7.356841470765505
374,375,Commercial Wharf Harborwalk,42.36189583700005,-71.04832521749998,3,B32004,D32006,A32013,D32008,D32057,D32010,D32009,A32057,B32008,A32026,0.1936677755586244,0.2653247317752095,0.4769208145630333,0.5191983814364456,0.5501032457252951,0.6101577151236433,0.7399825174309925,0.7427663505909693,0.7958818627198617,0.8530753039332383,0.049989270068026,8.635322483423744
375,376,Nancy Kafka Reserve,42.324874666000056,-71.09249814949996,1,B32023,B32055,E32006,E32011,C32001,E32012,B32027,B32017,B32059,B32064,0.3581721282497374,0.518438266062906,0.6170827837948378,0.6728208066107074,0.6858238091136708,0.7283702735074767,0.8515067097262301,0.8548954292452818,0.8563845366096807,1.0828487474125843,0.035521087653789,0.22362869198312188
376,377,Brighton Common,42.34781614900007,-71.15362008049996,1,D32028,D32029,D32054,D32033,D32031,D32034,D32001,B32035,A32045,A32001,0.2742448514140091,0.542140550992186,0.6610768065137197,0.8183392865820822,1.0786771750878723,1.1030075515778797,1.1698090875899614,1.3479328747423625,1.351783038822298,1.447648294137455,0.0407578052002448,0.7625075346594321
377,378,Sweeney Playground,42.33722106700006,-71.05157253899998,2,C32029,C32016,C32024,C32052,C32053,C32009,C32028,C32017,C32091,C32035,0.178163747705836,0.4303229994196494,0.7401825526490472,0.7470563303863729,0.8095589415242939,0.8653891508300682,1.0239407269937522,1.037564824272583,1.0629000048884525,1.114892421156265,0.03205146698208458,2.678722121760091
378,379,Ryan Play Area,42.31774484950006,-71.05621490999997,2,C32064,C32013,C32033,C32090,C32022,B32031,C32052,C32108,B32029,C32014,0.3376551200733843,0.4713290373708685,0.7832402378594022,0.8689879692615657,1.255845643113768,1.29345133753273,1.43963191168766,1.5407348663251257,1.6150466241920018,1.7068273403509966,0.10412332457965275,1.8402652200120544
379,380,Lambert Avenue Playground,42.327245712000064,-71.09064810349997,1,B32055,C32001,B32017,B32059,B32023,B32064,E32006,E32012,B32026,E32011,0.2153227213532797,0.5438725456331115,0.5929693169444515,0.6002678287848701,0.6109107036623522,0.7783340362720881,0.879177267025228,0.9536774760464036,0.9614012897086252,0.9678506032009812,0.0204688218170675,0.20132610006027662
380,381,Adams/King Playground,42.29354134300005,-71.05678987699994,1,C32066,E32009,C32041,C32062,C32108,C32040,C32038,C32055,C23109,B32031,0.477444343291003,0.7084476187611238,0.7202055304571556,1.0174577690662885,1.107768653823081,1.156510060102463,1.250203147433315,1.323537530375592,1.5347408909730569,1.7027108776284128,0.1054706752094628,0.0644966847498493
381,382,Meany Park,42.31886827150004,-71.05916919099997,1,C32064,C32013,C32033,C32022,C32090,B32031,C32052,C32015,B32029,C32108,0.4714743158280385,0.6561744291813959,0.9921008846921576,1.0388702928757645,1.1143260931208732,1.303862121384724,1.4256002824421197,1.4958450110596555,1.5131769808329052,1.713950052695957,0.0907518450184501,0.4743821579264613
382,383,Lincoln Square 1,42.35161156600006,-71.06786132149995,7,D32042,D32011,D32007,D32048,D32019,D32049,D32013,D32024,D32014,D32043,0.0141984512747167,0.1283499519332619,0.2126576799157527,0.3764992159698491,0.4273691770836426,0.4294015051236178,0.4409582546732499,0.5119307105154784,0.5160974917520197,0.5216223974161692,0.037754020351724295,10.207956600361651
383,384,Bunker Hill Burying Ground,42.37940213350007,-71.06178490449994,3,D32037,D32020,D32038,A32022,D32036,A32023,D32039,D32021,D32060,D32023,0.091252438118969,0.4207354485644673,0.4690242908717059,0.5164474764590108,0.7135585802247192,0.7769051210041275,0.786626974544805,0.7897875315926055,0.8896537518548522,1.0260709221552564,0.03002592992037442,1.5774562989752825
384,385,Clifford Playground,42.32626385100005,-71.06892391199997,2,C32022,C32015,C32061,B32026,B32017,C32005,C32064,D32059,C32093,C32006,0.0586261831002246,0.3936832655893579,1.0424096158467333,1.125760282499468,1.1506941459661355,1.1935309876814293,1.3219375575524746,1.3256630502367863,1.3298504653277323,1.3399944477585264,0.03409347482501692,0.6371308016877635
385,386,Elmhurst Street Park,42.289408646000055,-71.07647061449995,3,C32110,C32038,C32055,E32009,C32043,C32062,C32066,C32103,C32092,C32099,0.3194892568333304,0.3818526881602727,0.474441835172557,0.9493891009491724,1.0252695341069349,1.075147841505934,1.1584954839049943,1.203307500674075,1.2411000962158625,1.4928747366652582,0.11831352154531942,0.38396624472573826
386,387,Dunbarton Woods,42.260708159000046,-71.15442220449998,0,C32087,C32086,C32104,E32013,C32085,C32106,C32059,E32014,C32046,C32047,1.9451690343855972,2.405529951135445,2.4913457690142,2.623063818931899,2.7928001975594894,2.988293931737745,3.1625621275726896,3.2826550351476604,3.5436366507602117,3.633522556395677,0.0,0.0
387,388,Joe's American Harborwalk,42.36185611050007,-71.05060163049995,5,B32004,D32006,D32057,A32013,D32010,D32008,D32009,B32008,B32032,A32053,0.1449421519331309,0.213562153364081,0.3863393533513135,0.4177360827794757,0.4464108671821925,0.5105308211107179,0.5746783040407794,0.6475555440062727,0.7728673647753029,0.7736204709147501,0.04419600690120904,11.874020494273655
388,389,Bradford Street Play Area,42.34268664900006,-71.06901527799997,4,D32002,C32000,C32093,C32060,C32057,C32035,C32025,C32006,C32077,A32009,0.1151278366239498,0.2959265500681691,0.384116052389534,0.4201888195687903,0.504742381212803,0.5614072426594519,0.5929235714028793,0.6153365882102646,0.6473921877359626,0.6548096106608761,0.023177642049322243,2.97588908981313
389,390,Lincoln Square 2,42.33465769600005,-71.03380805199996,1,C32017,C32051,C32023,C32091,C32016,C32021,C32020,C32028,C32052,C32029,0.392559444687255,0.7109209021286816,0.819190340955668,0.911961957031909,1.0001727775326406,1.1264327230623292,1.1864246037192037,1.37996292285052,1.4345281777011498,1.5014986748392056,0.0487915293880938,1.7540687160940303
390,391,Laviscount Park,42.31650918000005,-71.08610780849995,2,B32022,B32027,B32023,E32011,C32027,C32102,B32028,E32004,B32029,C32015,0.2983956249507516,0.4352835535684369,0.6383545181456302,0.8574213186535423,0.8673877748170713,0.9058272870344152,0.9843653149350804,0.9893693919622778,1.2714915172726489,1.2817427245008246,0.056755133052973764,0.48402652200120516
391,392,Statler Park,42.35064340550005,-71.06906713649997,6,D32042,D32007,D32011,D32049,D32013,D32048,D32019,C32000,D32043,D32024,0.1363572587876804,0.187660115412991,0.2126747104648575,0.2710378393366467,0.3326261697531067,0.3456439721422579,0.5361238114230736,0.5585480266354459,0.5641956594606513,0.5814643981626207,0.03832037710151844,7.835443037974674
392,393,Hynes Playground,42.29452830200006,-71.15359875399994,0,C32085,C32086,C32059,C32087,C32046,C32047,C32048,C32089,E32010,D32052,0.8057938225457089,1.235718021968122,1.544251557390605,1.9588945902934496,2.1760010355351813,2.1808601229934643,2.5994990428468383,3.0211888999413543,3.232653918497086,3.283346886609509,0.0,0.0
393,394,Rink Grounds 1,42.37411272700004,-71.06642352299997,4,A32023,D32038,D32020,D32021,A32022,D32036,D32060,D32037,D32022,D32039,0.1425632574412251,0.1695182506695152,0.188347511691528,0.491012623793183,0.5255532430069526,0.7814845990508151,0.7987695063302324,0.8179202417149488,0.8800121682844269,0.8810317411057828,0.03604165833233317,4.072935503315246
394,395,Roxbury Heritage State Park I,42.330736325500055,-71.09007945699994,5,B32055,B32059,C32001,B32017,B32064,B32002,B32026,B32021,Z32997,B32063,0.0973788605579313,0.1954114341466607,0.2881823276626885,0.3884183087383326,0.3978905422235638,0.6083342558043997,0.6507941235417536,0.8094871643342972,0.8192825644367195,0.8241238649317598,0.022951316506190332,1.688969258589508
395,396,Eliot Burying Ground,42.33199297050004,-71.08109953599995,4,B32026,B32017,C32005,D32059,B32064,D32061,C32056,B32002,B32055,C32015,0.0472566196311268,0.2850574017554702,0.3496109743184551,0.3896200599330085,0.5637685656843864,0.5885625407013758,0.6721370712045996,0.704112141849131,0.7629694773750887,0.842282159048594,0.03210560727295363,1.5539481615430948
396,397,Blake Estates Urban Wild I,42.25145857800004,-71.12459254999996,1,C32104,E32013,E32014,C32106,Z32999,C32045,C32079,C32044,C32050,C32046,0.4212927296354253,0.5582513407613362,1.5929039639709153,1.8372232919733915,2.9453227616646647,3.0415719234697893,3.0425155287925545,3.5257883274471875,3.778097824468218,3.8446935671279054,0.3080213903743315,0.08679927667269438
397,398,Railroad Avenue,42.25795980600003,-71.11501421349996,0,E32013,E32014,C32104,C32106,Z32999,C32045,C32079,C32044,C32050,C32105,0.5767778640113365,0.660930661757303,0.7583321377651371,1.1065201712425814,1.902271371693668,2.0154232302508697,2.2466412735984505,2.482868158587151,2.738745291970784,3.047956169917202,0.0,0.0
