OBJECTID,OS_ID,PARK_ID,Name,Avg. Lat,Avg. Long,NUM STATIONS,Station 1,Station 1 Dist ,Station 2,Station 2 Dist ,Station 3,Station 3 Dist ,Station 4,Station 4 Dist ,Station 5,Station 5 Dist ,Station 6,Station 6 Dist ,Station 7,Station 7 Dist ,Station 8,Station 8 Dist ,Station 9,Station 9 Dist ,Station 10,Station 10 Dist 
337,327,327,Wolf Square,42.31431232650007,-71.09135168549997,1,B32027,0.2918021346356686,C32102,0.4491456514821412,C32027,0.5068110249091023,E32004,0.6196122301231626,E32011,0.6937281700711697,B32023,0.7915671222418251,B32022,0.83505918606843,D32041,1.1132925984147624,B32028,1.1139626925219035,E32006,1.2006674730960185
338,329,329,Woodworth Square,42.255560376000034,-71.11253387099995,0,E32013,0.8352605427236469,C32104,0.9824846009411107,E32014,1.0141648742744755,C32106,1.4987612798098036,Z32999,2.0285400767607245,C32045,2.0759023873055877,C32079,2.607446774954866,C32044,2.6249899613167007,C32050,2.900060239674726,C32105,3.3647407790122457
339,4074,,East Boston Memorial Park II,42.37056573350006,-71.02902117849996,0,A32044,0.4755528432243081,A32032,0.4996310300139173,A32049,0.5406855331016823,A32050,0.7164054783256671,A32031,0.8650423824416652,A32030,0.9064608970993802,A32051,0.9754391463458658,A32041,0.9975625339984266,A32036,1.034321572294143,A32057,1.0761189444744532
340,4016,,East Boston Memorial Park III,42.37234786850004,-71.03216512949996,1,A32032,0.20142114887599594,A32049,0.3435640794620087,A32044,0.5210837720555584,A32041,0.673065526606885,A32031,0.6750776536803378,A32036,0.7371644840827426,A32030,0.7380459079088395,A32051,0.8536740988013147,A32050,0.9559394090581905,A32057,0.9989728016873646
341,4075,,Bremen Street Park II,42.37815877750006,-71.02591471199995,1,A32051,0.1958433132790742,A32032,0.7216184583697003,A32028,0.9987953127885257,A32041,1.1336701264454856,A32049,1.1591421173541832,A32044,1.3096231630383541,A32036,1.3555922329636618,A32031,1.468592501403455,A32039,1.4833188534855897,A32030,1.5409171158450727
342,38,038,Bussey Brook Meadow I,42.297078372000044,-71.11918027349998,1,C32089,0.2843981733531987,C32048,0.5175357251505512,E32010,0.5896912022691908,D32052,1.0363885511432351,C32047,1.3173426277369185,E32001,1.365712955468825,C32046,1.4090769598833324,D32040,1.4160939819409715,C32105,1.4775414819663621,E32005,1.7893876313159904
343,3068,,Arborway II,42.30071505650005,-71.10841199399997,0,E32010,0.48186993691204466,D32040,0.6498133086349284,C32089,0.8119943521509978,D32052,0.8441645323749628,E32001,1.092177591373088,E32005,1.0992319742662624,C32048,1.3822775540689345,C32099,1.4357306490293786,C32102,1.6463924826436498,C32105,1.6625009606906895
344,1025,,Allandale Woods IV,42.29982354150005,-71.13271362099997,0,C32048,1.2386872961978335,C32089,1.4390900497761514,C32047,1.4743006550531232,E32010,1.5274823616325468,C32059,1.5331332136739835,C32046,1.5467361579697159,D32052,1.5632367044179087,E32001,1.7556248036479327,D32040,2.195682836000379,C32085,2.2736975311129064
345,7122,,Allandale Woods V,42.29838911050004,-71.13174208949997,0,C32048,1.0773147644842678,C32047,1.2994061670160348,C32089,1.322562845224652,C32046,1.373381330820974,C32059,1.399354917321069,E32010,1.4696993969990704,D32052,1.5719894349791896,E32001,1.7923383765400944,D32040,2.1816886822180233,C32085,2.2356240169641706
346,7128,,Pier Four Harborwalk,42.35282711500005,-71.04248154299995,3,A32000,0.18320595426280117,B32007,0.21518117032453632,C32034,0.2983285386434068,C32107,0.3420921788217038,B32014,0.45108468777120764,C32036,0.4705910827284199,D32018,0.6104290002129258,C32032,0.6594335090094676,D32008,0.8295762797620811,C32028,0.9015443978421066
347,13,013,Back Bay Fens,42.34102701750007,-71.09581352449996,0,B32021,0.384081267549035,Z32997,0.3861958093234123,B32006,0.4087440488385889,B32034,0.4213411524999704,B32062,0.48170549453867956,B32033,0.5539362969124058,B32015,0.6147552682548428,B32020,0.6595438702274119,B32003,0.705745754601749,B32058,0.7881879156145248
348,263,263,Riverway I,42.34272497000006,-71.10741242299997,0,B32015,0.4305031585206915,A32004,0.46115111381191504,A32008,0.5309557504695159,B32006,0.6304427580664456,B32020,0.6466338082294145,B32003,0.698745946158809,A32056,0.7130934049975877,B32058,0.7871980366292115,B32060,0.8172210335187453,A32003,0.8561917304755019
349,264,264,Riverway III,42.33473119000004,-71.11121258449995,1,A32056,0.22975712769426856,B32036,0.5633042325216822,A32004,0.5816334720851849,B32013,0.5880107206375391,B32003,0.750167608836754,E32007,0.7921423175081328,B32063,0.8367684274204735,B32033,1.0378501211766036,B32006,1.0582397519294315,B32015,1.2343069479800062
350,3069,,Riverway IV,42.334197636000056,-71.11115399349995,1,A32056,0.28308136799016415,B32036,0.5521180541949918,B32013,0.585039530048108,A32004,0.6240236158188452,E32007,0.7327526049844512,B32003,0.7713715942667714,B32063,0.8227078657384748,B32033,1.0465513611421604,B32006,1.0889772049622228,B32015,1.2798316730019157
351,163,163,Jamaica Pond Park,42.31758780800004,-71.12020020049994,0,E32003,0.9718448682119183,E32001,1.0262712467592898,D32041,1.3065061226548753,E32005,1.3152987653125057,D32052,1.334497970513168,E32007,1.3515163216541268,D32040,1.6042481096069954,E32012,1.6720858975958817,E32006,1.7568263234631813,E32004,1.790318842572543
352,3070,,Charlesgate II,42.34704333800005,-71.09138738649997,0,B32018,0.3814369920833518,B32010,0.4986712081215462,B32037,0.5437441667061117,B32034,0.5567936977517413,B32005,0.5923947740771792,B32058,0.7242933193366801,C32008,0.768389544460243,B32020,0.7805550321094249,D32032,0.804638334897181,B32062,0.8740041884731736
353,3071,,Agassiz Road,42.343151132500054,-71.09290281099996,0,B32034,0.4006660672488302,B32062,0.4809154543028566,Z32997,0.5184823977128752,B32005,0.5861348450839702,B32021,0.6776278817755036,B32018,0.6910899563280608,B32020,0.703158251705291,B32010,0.7037144136828036,B32006,0.7197455065529288,B32058,0.758548977455698
354,3072,,Columbia Road Park,42.32084707900003,-71.05611653399995,1,C32064,0.21715164964385725,C32013,0.41079050262397615,C32090,0.9130051563228437,C32022,1.0679463701213479,C32052,1.1371654916344764,C32033,1.1528139159234905,B32031,1.6232159897105751,C32015,1.6621981173393519,C32016,1.8659978891557127,B32029,1.8662895129264399
355,2186,,Boylston Street I,42.34594054050004,-71.09442080299996,1,B32034,0.2789258561343775,B32010,0.3739593750596756,B32037,0.4361399476399588,B32058,0.4985985949450653,B32020,0.5174292496980885,D32032,0.6428062824261194,B32018,0.6499769358708936,B32015,0.6997716267857857,B32005,0.7521260053926392,B32062,0.8149120380557595
356,3074,,Boylston Street II,42.34697171800005,-71.09306306949995,0,B32010,0.3779229286921923,B32037,0.4295903443272936,B32034,0.43566801672571076,B32018,0.5196221256499155,B32058,0.586909525138274,B32020,0.6436674053664628,D32032,0.6795832468801657,B32005,0.7004964582755118,B32015,0.8478304809942274,B32062,0.888312452255225
357,3075,,The Fenway II,42.34249465500005,-71.10271118849997,1,B32015,0.13608302782678364,B32006,0.31558527346990417,B32020,0.39626364621127286,B32034,0.5043289777651371,A32004,0.5309113437725675,B32003,0.5641074547704991,A32008,0.5687766999366435,B32058,0.5780671147445114,B32033,0.7287269194214376,B32021,0.7609005124996104
358,2187,,Park Drive I,42.34182092900005,-71.09710830999998,0,B32034,0.31482987951679176,B32006,0.3458223291024429,B32021,0.47544828455064914,B32015,0.47948578422391136,Z32997,0.5237895939470312,B32020,0.5254904555469849,B32033,0.5993922249360654,B32062,0.61660700565548,B32058,0.6633667957028436,B32003,0.6811829598237024
359,3077,,Park Drive II,42.342881758500056,-71.10260790449996,1,B32015,0.09226692382218613,B32006,0.34829772457418456,B32020,0.3538101261082591,B32034,0.47761639736420947,A32008,0.5326535986381643,B32058,0.5349618384797142,A32004,0.5709905392805974,B32003,0.6073301984711631,D32032,0.7535473308926374,B32060,0.7550363458664955
360,338,338,Fire Alarm House Grounds,42.344177004000045,-71.09123357949997,0,B32005,0.44938707749428836,B32034,0.5046986443638627,B32018,0.5129209116956963,B32062,0.5558217746575861,Z32997,0.6419993566939455,B32010,0.6925065441856633,C32063,0.7198123337652805,B32037,0.7517712394389989,B32020,0.7984864146819062,B32058,0.8159764172301762
361,3078,,Riverway II,42.34184903950006,-71.10655922599997,0,A32004,0.35771494637669493,B32015,0.4024808557484275,B32006,0.5260561191856279,B32003,0.578956752692518,A32008,0.6078465679802734,B32020,0.6478614502803359,A32056,0.6490483771498265,B32058,0.8062367258964553,B32034,0.822113189242906,B32013,0.827641215760308
362,2188,,Riverway V,42.33822694050005,-71.11038394499994,1,A32056,0.1817392728219898,A32004,0.32317787738395126,B32003,0.626446557061031,B32013,0.6555236391479264,B32036,0.6830337500896856,B32006,0.8316189996015434,B32015,0.8979572146371355,B32063,0.9314048032159298,B32033,0.9662442994383478,A32008,1.0853600869905327
363,62,062,Commonwealth Avenue Mall I,42.35335704450003,-71.07275741299998,3,D32007,0.2376384094177428,D32017,0.2422434339808082,D32013,0.24996804396784283,D32024,0.3834481820373246,D32049,0.4244574842959955,D32042,0.4414880807331452,D32045,0.49533541161283606,D32005,0.53933279717386,D32011,0.586816463504206,C32003,0.665624210641036
364,3080,,Centre Street II,42.297187597500056,-71.13167186849998,0,C32048,0.9993510173215113,C32047,1.1691639008052062,C32046,1.241940970330813,C32059,1.2742526474844886,C32089,1.2973735859796973,E32010,1.49543487791463,D32052,1.6433911806717472,E32001,1.879093977067775,C32085,2.1631373359679174,C32105,2.209463297342196
365,3081,,Centre Street I,42.305557416000056,-71.12365274649997,0,D32052,0.6572335379968635,E32001,0.7813453506445052,E32010,0.9307240174072006,C32089,1.2281138506067661,D32040,1.3224037330990734,C32048,1.4462410786817936,E32005,1.4559865631431617,D32041,2.032805341960661,C32047,2.081009656306485,E32003,2.1302010776508533
366,3082,,Centre Street IV,42.298651600000056,-71.13024995749996,0,C32048,0.9998111297756561,C32089,1.2087070488992808,C32047,1.3026165292437757,E32010,1.343357198007513,C32046,1.3815367149295552,D32052,1.4533453567399508,C32059,1.4673988174491222,E32001,1.6817870262517698,D32040,2.05778789302824,C32105,2.2157343702961367
367,7132,,Reserved Channel Harborwalk,42.34151280350005,-71.03685176599996,1,C32091,0.2505111864585722,C32021,0.5650614365714861,C32017,0.6603324826278059,C32028,0.6942528336835874,C32032,0.7345828529628429,C32020,0.7686061087081496,B32014,0.902881207439043,D32018,0.9867200466307725,C32016,0.9888235817953724,C32107,1.161225302109358
368,4078,,Tunnel Harborwalk,42.348369854000055,-71.03369009799997,0,C32032,0.3268395375983982,C32021,0.43227419397588246,C32020,0.5713082217484325,B32014,0.6599490145793698,C32091,0.8916356569588255,C32107,0.927550031736221,C32028,0.9396906254904781,B32007,0.9447373999489872,D32018,0.963927323060504,C32034,1.051494553627784
369,2190,,Aquarium Harborwalk II,42.35834291450007,-71.05023684349996,3,D32008,0.13861838843033006,A32013,0.16005227319483173,B32004,0.23369243663047318,A32026,0.4756972449908677,D32057,0.4891169570298792,C32036,0.5983634916068726,B32008,0.6123593108155061,D32006,0.6163217851482999,D32009,0.6429375362574465,D32010,0.6906622919651615
370,7133,,India Wharf Harborwalk,42.35783451650008,-71.04981816549997,3,D32008,0.10567149365901377,A32013,0.1964314031732627,B32004,0.29405687835964717,A32026,0.44853352132223423,C32036,0.5346893805236217,D32057,0.549281017363549,B32008,0.6546889690922391,A32000,0.6561545122285697,D32006,0.6761841789898831,D32009,0.6965533434829952
371,7134,,Rowe's Wharf Harborwalk,42.35659344650003,-71.04978829199996,2,D32008,0.09672592373656817,A32013,0.2614636539765673,A32026,0.352566478049298,C32036,0.40202773724404756,B32004,0.4307799385259206,A32000,0.557960983672012,D32057,0.6409166434686565,C32034,0.6505842700918549,A32010,0.6826388238495024,A32042,0.689795378993025
372,7135,,400R Atlantic Avenue Harborwalk,42.35552166800005,-71.05004313899994,2,D32008,0.18802916096309882,A32026,0.2757119122804994,C32036,0.3024818305098917,A32013,0.340682352958758,A32000,0.5091888963583754,B32004,0.5474548040548901,C32034,0.5653367352557261,A32010,0.5863672400866967,A32042,0.6086999715101113,B32007,0.6484932608760051
373,6005,,408 Atlantic Avenue Harborwalk,42.355179446500074,-71.05023482999997,3,D32008,0.22143900900711513,A32026,0.2495208353802339,C32036,0.2797557631799217,A32013,0.3667176260077895,A32000,0.5071593340827755,C32034,0.5471614242283916,A32010,0.5503955313753193,A32042,0.5774833318693053,B32004,0.5847375241499028,B32007,0.6347526248971874
374,7136,,Independence Wharf Harborwalk,42.354176819500054,-71.05123671899995,2,A32026,0.16890532268754005,C32036,0.2756812199603096,D32008,0.33244889361904423,A32010,0.41900041809768307,A32013,0.4484382036289192,A32042,0.45972900039697234,C32034,0.5398893380804743,A32000,0.5560599468419666,B32007,0.6407392925988116,C32107,0.6977299465149498
375,7137,,Commercial Wharf Harborwalk,42.36189583700005,-71.04832521749998,1,B32004,0.23756517599011934,D32006,0.3038520841390776,A32013,0.522137827737774,D32008,0.5630014645401825,D32057,0.585597744071425,D32010,0.6458118128654118,D32009,0.775258323273099,A32057,0.7832452489173031,B32008,0.8347032844380408,A32026,0.8979080800106104
376,1026,,Nancy Kafka Reserve,42.324874666000056,-71.09249814949996,0,B32023,0.3951231424593154,B32055,0.5449742715188794,E32006,0.6659888556830427,E32011,0.6968218329231637,C32001,0.7346494950108536,E32012,0.7838105803553602,B32027,0.8867687634240741,B32059,0.8876948902069123,B32017,0.9004667405944243,B32064,1.1098467669203562
377,32,032,Brighton Common,42.34781614900007,-71.15362008049996,0,D32028,0.3032058565579524,D32029,0.5660513415348964,D32054,0.678873575683126,D32033,0.8557810147910226,D32031,1.1037512341760098,D32034,1.1261697153928276,D32001,1.1993355277064939,A32045,1.3827924824151143,B32035,1.3855972421478144,A32001,1.476811008168202
378,297,297,Sweeney Playground,42.33722106700006,-71.05157253899998,1,C32029,0.20992655770998012,C32016,0.46215205652042407,C32024,0.7729456045689451,C32052,0.7806053299110589,C32053,0.8382005908770721,C32009,0.8958535828431081,C32028,1.0460371211756432,C32017,1.0678258580727256,C32091,1.0893000872181535,C32035,1.1405717447564045
379,275,275,Ryan Play Area,42.31774484950006,-71.05621490999997,0,C32064,0.36699969983535624,C32013,0.5053004665623915,C32033,0.816269131790454,C32090,0.9027943541659887,C32022,1.2983889112268976,B32031,1.3216692374424586,C32052,1.4620880073372438,C32108,1.571262628669764,B32029,1.648131649663138,C32014,1.7396204670101867
380,174,174,Lambert Avenue Playground,42.327245712000064,-71.09064810349997,1,B32055,0.24961660364043797,C32001,0.574756672081046,B32017,0.6290825986628351,B32059,0.636741274120825,B32023,0.6470753680277856,B32064,0.8107575287699454,E32006,0.9176123217402917,E32012,0.9929123801140098,B32026,0.9948130107409486,E32011,1.0009420925125418
381,2,002,Adams/King Playground,42.293541343000044,-71.05678987699994,0,C32066,0.5180056041606064,E32009,0.7421823905738407,C32041,0.7492430177281313,C32062,1.0616496659740957,C32108,1.1447138467306581,C32040,1.1866104663233359,C32038,1.2886532659581769,C32055,1.366120025668399,C23109,1.573405821452153,B32031,1.731783133788674
382,3083,,Meany Park,42.31886827150004,-71.05916919099997,0,C32064,0.49292127826356474,C32013,0.6785388913213111,C32033,1.0159844255561217,C32022,1.0499383870020302,C32090,1.1377146134242284,B32031,1.318416210589714,C32052,1.4463055316461277,C32015,1.515122505055019,B32029,1.532228254541301,C32108,1.7356206346583405
383,178,178,Lincoln Square 1,42.35161156600006,-71.06786132149995,3,D32042,0.02439877350997105,D32011,0.13948969416048096,D32007,0.22012529543541307,D32048,0.38854313806875074,D32019,0.4360760007747239,D32049,0.4403103415870602,D32013,0.4505222861185579,D32024,0.519719928161577,D32014,0.5274414915540989,D32043,0.5332034537524303
384,37,037,Bunker Hill Burying Ground,42.379402133500065,-71.06178490449994,1,D32037,0.152464528782879,D32020,0.4818221007785032,D32038,0.5300999800067626,A32022,0.5639421694757588,D32036,0.7460760758574174,D32039,0.8206601596371301,A32023,0.8409592873979874,D32021,0.8480784049437791,D32060,0.9301489112421978,D32023,1.0655215345742308
385,59,059,Clifford Playground,42.32626385100005,-71.06892391199997,1,C32022,0.20339421424743692,C32015,0.5400032770932283,C32061,1.1534641102696133,B32026,1.2463200019251315,C32005,1.2876442143544569,B32017,1.294142616431145,D32059,1.4229257275314424,C32006,1.4246605735394842,C32064,1.4248839472755366,C32093,1.4378905065270484
386,106,106,Elmhurst Street Park,42.289408646000055,-71.07647061449995,0,C32110,0.33918946603498784,C32038,0.39817409937931286,C32055,0.4971174400321408,E32009,0.9662253995033957,C32043,1.0490161432948968,C32062,1.0975735484636246,C32066,1.1746905501689306,C32103,1.2253818129358947,C32092,1.2552241639480273,C32099,1.5166495798910244
387,1027,,Dunbarton Woods,42.260708159000046,-71.15442220449998,0,C32087,2.005734032082077,C32086,2.4629757048110847,C32104,2.5382161007106383,E32013,2.668160504328775,C32085,2.847394657160652,C32106,3.0166641428303986,C32059,3.2003550748485736,E32014,3.3174358238225996,C32046,3.572539770018458,C32047,3.6627566240856835
388,7141,,Joe's American Harborwalk,42.36185611050007,-71.05060163049995,2,B32004,0.15771817580958183,D32006,0.22496124453122912,D32057,0.40373766169402664,A32013,0.4307730011620599,D32010,0.46255781044820826,D32008,0.5235950325621095,D32009,0.592104818577227,B32008,0.6644737830683153,A32053,0.7885433297625879,B32032,0.7902978565455514
389,30,030,Bradford Street Play Area,42.34268664900006,-71.06901527799997,1,D32002,0.12385049209715221,C32000,0.30456004350284394,C32093,0.3926591909243451,C32060,0.42871242703742724,C32057,0.5106470185919808,C32035,0.5693552506821181,C32025,0.5984477674301628,C32006,0.6215163427391056,C32077,0.6562563718547034,A32009,0.6626879466731758
390,179,179,Lincoln Square 2,42.33465769600005,-71.03380805199996,0,C32017,0.42627364155371644,C32051,0.7432927430760924,C32023,0.8533277617127978,C32091,0.9357611404258167,C32016,1.0338197374554694,C32021,1.1405839977478196,C32020,1.206528444398296,C32028,1.4057044654972977,C32052,1.4688009963834243,C32032,1.5261952557442988
391,177,177,Laviscount Park,42.316509180000054,-71.08610780849995,0,B32022,0.3388888921041162,B32027,0.48326664031179545,B32023,0.6929623646090115,C32027,0.9002235180025462,E32011,0.9036191732983805,C32102,0.9454779042737625,E32004,1.0366342729609541,B32028,1.0455015423769582,C32015,1.3215579769823391,B32029,1.3339742005639503
392,294,294,Statler Park,42.35064340550005,-71.06906713649997,3,D32042,0.1673974306707677,D32007,0.19494179071059722,D32011,0.23561166667818711,D32049,0.30210256148960124,D32013,0.3525213783970839,D32048,0.3691947806408544,D32019,0.5616910239805877,C32000,0.5850768840264284,D32043,0.5898006222296075,D32024,0.604231190055467
393,159,159,Hynes Playground,42.29452830200006,-71.15359875399994,0,C32085,0.9105229351754297,C32086,1.3401076258008755,C32059,1.6623976378474197,C32087,2.0590564922745442,C32046,2.2847103091611016,C32047,2.2867418914832465,C32048,2.6802626422080666,C32089,3.1043609415990057,E32010,3.3217510116802336,D32052,3.3761772938609105
394,3084,,Rink Grounds 1,42.37411272700004,-71.06642352299997,3,A32023,0.21716236148912632,D32020,0.22307680636708624,D32038,0.22954137353460313,D32021,0.5642120451005114,A32022,0.5682020313351347,D32036,0.8253502698340434,D32037,0.851920077238657,D32060,0.8554212438753892,D32022,0.9255412688117479,A32025,0.9542302222574481
395,3085,,Roxbury Heritage State Park I,42.330736325500055,-71.09030907749997,2,B32055,0.14195302984123082,B32059,0.2824811695462145,C32001,0.4037936485698386,B32064,0.4420597562218035,B32017,0.5402588603639573,B32002,0.6411071833087363,B32026,0.7856885205494831,Z32997,0.8817660977875186,B32021,0.9057263877942558,B32062,0.940512602319148
396,103,103,Eliot Burying Ground,42.33199297050004,-71.08109953599995,1,B32026,0.09189202419522384,B32017,0.33017222490413056,C32005,0.38459011955585953,D32059,0.43207897860162264,B32064,0.595052539362761,D32061,0.6336430209919219,C32056,0.7168802337787132,B32002,0.7383133727402504,B32055,0.7977451020913398,C32015,0.8783784904175393
397,1028,,Blake Estates Urban Wild I,42.25145857800004,-71.12459254999996,0,C32104,0.4601939511411136,E32013,0.6217383725635257,E32014,1.675217356061575,C32106,1.9005304744885405,Z32999,3.0410215693965648,C32079,3.104298676504763,C32045,3.1398362462749585,C32044,3.6201546404537837,C32050,3.870838905708554,C32046,3.8823865655931176
398,3086,,Railroad Avenue,42.25795980600003,-71.11501421349996,0,E32013,0.6308774700066848,E32014,0.7348608516715218,C32104,0.8207677962022633,C32106,1.1790867386437487,Z32999,1.9704112135596845,C32045,2.0807388587046183,C32079,2.3212768746383863,C32044,2.5514575812886684,C32050,2.807459169685322,C32105,3.120881518544318
399,111,111,Fairview Cemetery,42.24730223450007,-71.14145551349995,0,C32104,1.6796625541304846,E32013,1.888503797232186,E32014,2.933589333649689,C32106,2.94911649201987,C32087,3.810856623975781,C32079,4.045068980867471,C32086,4.151580446694396,C32059,4.354462548049994,Z32999,4.419033652873982,C32085,4.446828288128418
400,169,169,Joyce Playground,42.34537580700004,-71.15144787449995,0,D32028,0.4085211333114772,D32054,0.5148149939070858,D32033,0.570112358053989,D32029,0.8318218200206077,D32034,1.0019586898381223,B32035,1.0943716900404654,D32031,1.3672265532833396,D32001,1.3833928658525183,A32001,1.462148305784248,A32045,1.4805416867622718
401,44,044,Cassidy Playground,42.33479486300004,-71.15214592749996,1,B32035,0.15107105339560345,D32033,0.606735902909044,D32054,1.4406513244547974,D32028,1.57975919109017,D32029,1.7107459053221428,D32034,1.810090395471205,D32031,2.1137467791679865,A32017,2.2634146778412063,A32001,2.3947416871702836,D32035,2.4374968931843153
402,283,283,Shubow Park I,42.340203653500055,-71.15200876499995,1,D32033,0.02685278863755925,B32035,0.53028138331172,D32054,0.9072483398899142,D32028,0.9818722588174071,D32029,1.1887758988161254,D32034,1.3432550218392996,D32031,1.6583218276394682,A32017,1.8766394609948338,A32001,1.8956823242111291,D32001,1.9513013567419322
403,2191,,Shubow Park II,42.34009856000006,-71.15189801449998,1,D32033,0.023858400221289565,B32035,0.516947403966804,D32054,0.9113773392549231,D32028,0.9921491267071204,D32029,1.2035757082079162,D32034,1.3444706160010895,D32031,1.6729969661291428,A32017,1.875215725551416,A32001,1.898890483437192,D32001,1.96068378049039
404,7142,,St Augustine Burying Ground,42.33434186550005,-71.04963644499995,0,C32016,0.3333588893451962,C32052,0.4635329225832558,C32029,0.550015283044563,C32017,0.9089406229454271,C32024,1.1152596448948517,C32091,1.1535129051603128,C32053,1.189250892647197,C32028,1.2495503465118807,C32009,1.251982129638313,C32035,1.474261423481247
405,48,048,Central Square,42.374902657000064,-71.03945179249996,2,A32041,0.06454352702315858,A32036,0.21885956605775309,A32032,0.5580067156753574,A32049,0.5763984306106962,A32031,0.5961334914900086,A32033,0.60531656607194,A32030,0.6735269159649198,D32023,0.8686856554285443,A32044,0.9405330640852801,A32057,1.0269871035560718
406,271,271,Rossmore/Stedman Park,42.30471612600007,-71.10665292399997,1,D32040,0.21913100778048092,E32005,0.6537101152043028,E32010,0.7548754727918211,D32052,0.7611611404595796,E32001,0.8694218182180597,C32102,1.2166418937877335,C32089,1.232315724426446,C32027,1.3166394989792218,D32041,1.3736184762877943,E32004,1.3869149728038723
407,31,031,Brewer-Burroughs Tot Lot,42.31169224850004,-71.11556578199995,1,E32001,0.293268578736536,D32052,0.6273333459869522,E32005,0.689282932083959,D32040,0.8669295423326644,D32041,1.0929264168343604,E32010,1.2011568006118383,E32003,1.214343496346821,E32004,1.4648995877221496,C32102,1.6012227594168635,C32089,1.736024296397338
408,2194,,The Fenway I,42.341014187500065,-71.09579559199994,0,B32021,0.3828114321171283,Z32997,0.3841455084889039,B32006,0.4098263109472051,B32034,0.4231406088036342,B32062,0.479765689798628,B32033,0.5533424718592315,B32015,0.6167367765132336,B32020,0.6615745728640091,B32003,0.7061551689258243,B32058,0.7901298423993983
409,345,345,Public Ground,42.349331179000046,-71.14987693049994,1,D32028,0.05352878120011441,D32054,0.4580962037776305,D32034,0.8232387003897949,D32029,0.8612302974923899,D32001,0.9253600293455423,D32033,1.0201074750728878,A32045,1.0495517168865136,A32001,1.1266359839882367,D32031,1.3758196800826497,A32017,1.41099293312312
410,349,349,Tebroc Street Playlot,42.30371139700006,-71.07027379799996,0,B32031,0.6260743730317706,C32111,0.6566929007703657,B32029,0.6860591554875383,C32037,0.7453070371165814,C32041,0.9108951605355209,B32028,0.9963421877025154,C32030,1.2431643216350863,E32009,1.2557225588491672,C32108,1.320472575920807,C32110,1.4224690045784636
411,7149,,Aquarium Harborwalk I,42.35901179600006,-71.04951044199998,3,B32004,0.17627565424658376,D32008,0.22952166403008611,A32013,0.2383538197951771,D32057,0.5087273423182161,D32006,0.5513769568103244,A32026,0.5702888676899611,C32036,0.6573028723962661,B32008,0.6689128568905234,D32009,0.6782730128871409,D32010,0.6854519807975654
412,140,140,Hanlon Square,42.33419794050005,-71.10525153499998,2,B32036,0.07166462397606996,B32013,0.10783051771189286,B32063,0.3450634368864283,B32003,0.40829499469261754,A32056,0.4774644171740733,A32004,0.5028403302520388,B32033,0.5890199424315448,B32006,0.7601179842913732,B32021,0.83030965334598,E32007,0.8675288805464778
413,337,337,Essex Square,42.37938224900003,-71.06999335899997,3,A32022,0.12322513873118404,D32036,0.1719772717030974,D32060,0.2619512980097875,A32023,0.5928811701581381,D32020,0.6107010992931964,D32053,0.705275259080309,D32038,0.7124157845502787,D32037,0.785781960318897,D32021,1.1570870726537676,D32039,1.3800146998261285
414,208,208,Mt. Pleasant Play Area,42.32710297850005,-71.07914381499998,0,C32015,0.369102071249196,B32017,0.49407238104866236,B32026,0.656905223227558,C32005,0.8882376811199785,B32055,0.944945742544625,D32059,0.9765300690100638,C32022,1.0438389415793312,B32064,1.056709268503756,B32022,1.0604285690079667,B32023,1.1804660297489025
415,168,168,Joslin Park,42.33838184500007,-71.10871981649996,2,A32004,0.1849841414026229,A32056,0.22515183999855048,B32003,0.49455758272510175,B32013,0.5657292998795992,B32036,0.6068735436698356,B32006,0.6948036184547148,B32015,0.7893197360933566,B32033,0.8359054822348319,B32063,0.8360165356883924,A32008,1.0236074194014357
416,243,243,Portsmouth Street Playground,42.35950336600007,-71.14545008549996,1,D32001,0.2636989188694395,A32045,0.45115040153225455,A32005,0.6727551030110653,A32001,0.9586706090858107,D32028,1.2379053265100564,D32034,1.3176637073204605,A32040,1.3969898512388024,D32054,1.4121992106974721,A32019,1.5085905249406848,A32017,1.5485292665390167
417,150,150,Heath Square,42.32631653400006,-71.10037201349996,1,E32012,0.2717097333374112,E32006,0.3765249557998919,C32001,0.6900000700374611,B32063,0.7782384269378357,E32011,0.8444315589127203,E32007,0.8788002842652859,B32036,0.9097523327436549,B32055,0.9115451243577657,B32023,0.9261294896334349,E32003,0.9299862284408715
418,336,336,Emmel Square,42.28739211800004,-71.13200697649995,0,C32046,0.33591470318427746,C32047,0.35257097362029044,C32059,0.4058218550539156,C32048,1.0668863273920632,C32079,1.570294183270455,C32089,1.6335919070368414,C32085,1.7722837279281918,C32105,1.8464759465329053,E32010,2.09849026341488,C32086,2.1472566684033496
419,305,305,Tremlett Square,42.29541413550007,-71.06751170899997,0,E32009,0.31312448735761095,C32066,0.5784300008896688,C32038,0.666316187141266,C32041,0.7322158680092861,C32110,0.9314385980399701,C32055,0.942488528386561,C32062,1.1149155731195015,C32111,1.236593663044018,C32037,1.371508897606362,B32031,1.3955896950119493
420,2102,,Bonito Square,42.38959410050006,-70.99905936199997,0,A32035,0.6584675288176808,A32039,1.069386802980831,A32028,1.563189201275768,A32051,2.623823752467379,A32032,3.265519702519967,A32041,3.659025081848271,A32049,3.6757304653766436,A32044,3.7245806602761466,A32050,3.7409189982401627,A32036,3.900321757992364
